scientificName
Rediviva (Deriviva) intermedia Whitehead and Steiner
Scrapter nitens Kuhlmann
Scrapter keiskiensis Kuhlmann
Lasioglossum (Sellalictus) hypoleucum Cockerell
Colletes aethiopicus Kuhlmann and Pauly
Colletes langano Kuhlmann and Pauly
Hylaeus (Alfkenylaeus) euphorbiae Dathe
Fidelia (Fideliopsis) whiteheadi Litman and Kuhlmann
Hylaeus (Deranchylaeus) oromialis Dathe
Hylaeus (Deranchylaeus) gessianus Dathe
Hylaeus (Deranchylaeus) eardleyi Dathe
Hylaeus (Deranchylaeus) amharicus Dathe
Scrapter roggeveldi Kuhlmann
Scrapter luteistigma Kuhlmann
Scrapter gessorum Kuhlmann
Scrapter exiguus Kuhlmann
Lipotriches (Rhopalomelissa) clavata (Smith)
Lipotriches (Cubitriches) cubitalis (Vachal)
Liotrigona gabonensis Pauly and Fabre Anguilet
Dasypoda (Dasypoda) riftensis Michez and Pauly
Lipotriches (Lipotriches) cassiae Pauly
Lipotriches (Rhopalomelissa) acanthospermi Pauly
Megachile (Pseudomegachile) nasicornis Friese
Megachile (Pseudomegachile) namibensis Eardley
Megachile (Pseudomegachile) gessi Eardley
Megachile (Chalicodoma) gessorum Eardley
Hoplitis (Anthocopa) namaquaensis (Friese)
Patellapis (Chaetalictus) sakagamii Timmermann
Patellapis (Chaetalictus) renosterveldi Timmermann
Patellapis (Chaetalictus) namaquensis Timmermann
Patellapis (Chaetalictus) stoeberia Timmermann
Patellapis (Chaetalictus) sabinae Timmermann
Patellapis (Patellapis) mandela Timmermann
Patellapis (Patellapis) karooensis Timmermann
Patellapis (Patellapis) bidentata Timmermann
Patellapis (Patellapis) richtersveldi Timmermann
Patellapis (Patellapis) rubricata Timmermann
Patellapis (Patellapis) gessorum Timmermann
Patellapis (Patellapis) depressa Timmermann
Patellapis (Patellapis) bifurcata Timmermann
Ceratina (Ceratina) rhodura Cockerell
Samba (Prosamba) spinosa Eardley
Megachile (Amegachile) accraensis Friese
Hylaeus (Deranchylaeus) malagassus (Benoist)
Liotrigona nilssoni Michener
Liotrigona chromensis Pauly
Liotrigona bitika Brooks and Michener
Liotrigona betsimisaraka Pauly
Dactylurina schmidti (Stadelmann)
Pachymelus micrephalus Smith, 1879
Pachymelus abessinicus (Friese)
Anthophora ruficauda (Cameron)
Macrogalea scaevolae Brooks and Pauly
Braunsapis madecassella Michener
Allodape albolineata Cockerell
Ceratina madecassa Friese, 1901
Ceratina fastigata Fox, 1896
Ceratina electron Cockerell
Megachile sikorae Friese, 1901
Megachile piliceps de Saussure, 1891
Megachile fuscicauda Cockerell
Megachile albiscopa de Saussure, 1891
Coelioxys foveolata Smith, 1854
Cyphanthidium intermedium Pasteels
Heriades seyrigi Pauly and Griswold
Heriades canalicaulata Benoist, 1931
Capicola micheneri Michez
Capicola gessorum Eardley
Capicola aliceae Cockerell, 1932
Thrinchostoma renitantely de Saussure, 1891
Meliponula nebulata (Smith)
Patellapis andreniformis (Friese)
Sphegocephala hieracii Pauly
Sphegocephala angavokeliensis Pauly
Nomia viridilimbata de Saussure, 1891
Nomia marginata (Pauly)
Nomia cuneata de Saussure, 1891
Halictonomia clidemiae Pauly
Hylaeus robertianus (Cameron)
Scrapter whiteheadi Eardley
Scrapter tomentum Eardley
Scrapter sittybon Davies
Scrapter pyretus Davies
Scrapter luridus Eardley
Scrapter flavostictus Cockerell
Scrapter chrysomastes Davies
Scrapter chloris Eardley
Scrapter catoxys Davies
Scrapter albifumus Eardley
Colletes testaceipes Friese
Colletes somereni Cockerell
Colletes schultzei Friese
Colletes nieuwoudtvillei Kuhlmann
Colletes microdontus Cockerell
Colletes latipes Friese
Colletes latefasciatus Friese
Colletes karooensis Kuhlmann
Colletes infracognitus Cockerell
Colletes denudatus Cockerell
Colletes bokkeveldi Kuhlmann
Colletes aureocinctus Cockerell
Megachile (Megella) malimbana Strand
Megachile (Chalicodoma) niveofasciata Friese
Megachile (Paracella) curtula Gerstaecker
Xylocopa (Xylomelissa) albifrons Lepeletier
Megachile (Gronoceras) praetexta Vachal
Megachile (Chalicodoma) willowmorensis Brauns
Megachile (Pseudomegachile) schulthessi Friese
Plesianthidium (Plesianthidium) fulvopilosum Cameron
Coelioxys (Coelioxys) aurifrons Smith, 1853
